video_id,author_id,author_uniqueId,commentCount,diggCount,playCount,shareCount,followerCount,heartCount,videoCount,author_verified,recommendations,likes_per_recommendation,comments_per_recommendation
7378981678217284907,7368551716004021291,donaldjtrumpjr,8309.0,123200.0,1500000.0,2907.0,1700000.0,14400000.0,166.0,True,1497093.0,0.0822928168123156,0.00555008940660333
7379358715125796138,7082519092653999105,daterightstuff,23800.0,403200.0,6000000.0,31400.0,3400000.0,197600000.0,787.0,True,5968600.0,0.06755353014107161,0.003987534765271588
7379674791411748139,6765958342987170821,adamcalhoun1,3021.0,90500.0,755800.0,3738.0,3000000.0,36100000.0,153.0,False,752062.0,0.1203358233762642,0.004016956048836399
7379788177340419370,6808945376549962758,meidastouch,2388.0,35000.0,471100.0,4449.0,1200000.0,91600000.0,3293.0,True,466651.0,0.07500251794167376,0.005117314652706198
7380117558478769450,7268731568037299242,tuckercarlson,819.0,25100.0,228200.0,5184.0,2200000.0,26200000.0,224.0,True,223016.0,0.11254797862036804,0.003672382250600854
7380830470394678571,7334124418954200106,kamalahq,592.0,44700.0,547400.0,569.0,5700000.0,308900000.0,1056.0,True,546831.0,0.0817437197232783,0.001082601388728876
7380880793071144223,7088448090440680491,thecharliekirkshow,4458.0,64400.0,336100.0,1816.0,5300000.0,134700000.0,638.0,True,334284.0,0.19265056060116548,0.013335965825465772
7381117409068928302,7268731568037299242,tuckercarlson,1708.0,196000.0,1700000.0,26300.0,2200000.0,26200000.0,224.0,True,1673700.0,0.11710581346716854,0.0010204935173567546
7381195724521835807,7082519092653999105,daterightstuff,23600.0,221000.0,4800000.0,13900.0,3400000.0,197600000.0,787.0,True,4786100.0,0.04617538287958881,0.004930945864064687
7381197459768216863,7082519092653999105,daterightstuff,4152.0,213600.0,2900000.0,14900.0,3400000.0,197600000.0,787.0,True,2885100.0,0.0740355620255797,0.001439118228137673
7381463402885041451,6808945376549962758,meidastouch,190.0,1812.0,12400.0,124.0,1200000.0,91600000.0,3293.0,True,12276.0,0.14760508308895406,0.015477354187031606
7381945961037303071,7082519092653999105,daterightstuff,6230.0,199300.0,3200000.0,14200.0,3400000.0,197600000.0,787.0,True,3185800.0,0.06255885491870174,0.001955552765396447
7381973532902821163,252937098897305600,aaronparnas1,608.0,13300.0,224100.0,910.0,1300000.0,70100000.0,2689.0,True,223190.0,0.059590483444598774,0.002724136386038801
7381982252806245675,7268731568037299242,tuckercarlson,1899.0,47500.0,489800.0,2563.0,2200000.0,26200000.0,224.0,True,487237.0,0.09748849122706199,0.0038974872597934886
